,text,title
590,"
True 914 enthusiasts will be able to give you a better answer then this
but I'll dump my impressions.  I've wanted to own a 914 for about 10 years
now; came close once but I ended up buying a Fiero instead (biggest mistake
of my life!)

Anyway, for $4000 you should be able to get a nice car but your also set
in the price range to get taken by a nice looker that is a pile of shit.
The most common total failure for the car would be frame rust between the
engine and passenger compartment.  Also look for chassis welded together
here.  Oh yeah, the price range you are talking about must be the 4 banger;
a 6 (if you could find one) would be mucho more bucks.

Parts for the engine are pretty easy to come by (for an old car) and you
can even locate crude in the JC Whitney catalog if you have too.

The machine itself is pretty simple (they use the spare tire for windshild
washer instead of a pump fer chris sake!) so getting it fixed by a good
bug/porsche mechanic would be easy.  Since it is mid-engine you may spend
more on labor for any mechanical work.
",rec.autos
591,"



	I think the Manta is the European name for the ""GT.""  I'm pretty sure
that the only Kadett's sold here were/are the Pontiac LeMans.  I think the
GT is just an early '70s to mid '70s Manta.  ",rec.autos
592," 
The federal government has mandated that all passenger cars by model year
'95 return to the floor mounted dimmer switch.

A study by the National Highway Traffic Safety Administration (NHTSA) has
found that an unacceptable percentage of after dusk collisions were the
direct result of unskilled drivers getting their left foot stuck in the
steering wheel :-)

-- 
Ron Gaskins                                 c23reg@koptsw21.delcoelect.com
Automotive Electronic Systems               Delco Electronics
GM Hughes Electronics, Kokomo, IN 46904  ",rec.autos
593,"
If I hear someone screwing with my car (ie, setting off the alarm) and
taunting me to come out, you can be damn sure that my Colt Delta Elite
will also be coming with me. It's not the screwing with the car that'd
get them shot, it's the potential physical danger. If they're
taunting like that, it's very possible that they also intend to rob
me and/or do other physically harmful things.

If they're just screwing around, no harm done. If they're bent on
mayhem, they will receive the cure for their lead deficiency; a
180gr. injection @1200 fps...there's no telling what today's violent
criminals will do. Death may be the most pleasant outcome...

				James",rec.autos
4670,"I have a line on a Ducati 900GTS 1978 model with 17k on the clock.  Runs
very well, paint is the bronze/brown/orange faded out, leaks a bit of oil
and pops out of 1st with hard accel.  The shop will fix trans and oil 
leak.  They sold the bike to the 1 and only owner.  They want $3495, and
I am thinking more like $3K.  Any opinions out there?  Please email me.
Thanks.  It would be a nice stable mate to the Beemer.  Then I'll get
a jap bike and call myself Axis Motors!

-- 
-----------------------------------------------------------------------
""Tuba"" (Irwin)      ""I honk therefore I am""     CompuTrac-Richardson,Tx
irwin@cmptrc.lonestar.org    DoD #0826          (R75/6)",rec.motorcycles
4671,"Oh boy, a little K-bike versus /2 scuffling? Grow up! And that goes for
the both of you!

I do hope that the ""dump dempster"" campaign works however.
I think that he is a crook, and I am suprised that it has taken this long
for anything to be done (though obviously, it ain't over yet)
On the other hand, 
I'm not sure that I want to be in bed with ANY of the wackos running.
Throwing $20.oo down a rathole might be more effective than sending it in
to the club. You wouldn't get anything, but you don't get anything now.

The magazine you say? Ever since the MOA politburo installed Don it has
lacked any sort of panache it may have had. 

Ah, but what would I know? I own a /6 AND a K-bike
",rec.motorcycles
4672,"
	The word is ""subrogation.""  Seems to me, if you're willing to wait
for the money from scumbag's insurance, that you save having to pay the
deductible.  However, if scumbag's insurance is Scum insurance, then you may
have to pay the deductible to get your insurance co.'s pack of rabid, large-
fanged lawyers to recover the damages from Scum insurance's lawyers.

	Sad, but true.  Call it job security for lawyers.

Later,",rec.motorcycles
4673,"



Easy Rider (harleys, drugs, rednecks, New Orleans), Mad Max (violence, DoD 
wanna-be's), Time Rider (Honda Thumper, Time travel), On Any Sunday 
(Documentary about dirtbike racers, GREAT!), The (Great?) Escape (Steve 
Mcqueen, Nazis), Rebel Without a Cause (James Dean, future DoD'ers).  I 
think the last two are right, they are OLD movies I haven't seen in YEARS. 
 ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----",rec.motorcycles
4674,"
A note to users of Plexi-Fairings:

If the light hits some of these just right, they become a giant magnifing 
glass and will melt a hole in your guage pod!  

 ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----",rec.motorcycles
4675,"
On the back might be tricky, but here in Boulder, there is a guy 
that can always be seen with his Golden Retriever in the sidecar.
Of course, the dog is always wearing WWII style goggles (no joke)
",rec.motorcycles
4676,"/ hpcc01:rec.motorcycles / Stafford@Vax2.Winona.MSUS.Edu (John Stafford) / 11:06 am  Apr  1, 1993 /
 

  It depreciates much faster, too.
   
====================================================
John Stafford   Minnesota State University @ Winona
                    All standard disclaimers apply.
----------
The '84 GL1200A hit the traps at 13.34 according to Cycle magazine. Yeah,
they depreciate faster than Harleys for the first couple of years then
they bottom out. Got my '86 GL1200I w/ 2275 miles on the odometer for
just under $5K in May of 1990 and would ask for $4500 now with almost
16K miles onnit....that's about 50% of what a new GL1500I would cost.

Think the '86 GL1200I originally sold for $6500 brand new, not sure. 
If that's the case then it depreciated 30.77% over 7 years or a mere
$2000. Big Fat Hairy Deal! Based on what I know, Harleys tend to
depreciate your monies far more than the initial depreciation of
the bike itself when it comes to parts and service. All this about
Harleys holding their value better doesn't always wash away the
knocks on them...such as being much slower. ;-) 

According to Peter Egan in the just released Cycle World his FLHS is a
real dog when he pillions his 120lb wife. All that money for a dog that
doesn't defecate much. =:-]  
--------------------------------------------------------------------------
Graeme Harrison, Hewlett-Packard Co., Communications Components Division,
350 W Trimble Rd, San Jose, CA 95131 (gharriso@hpcc01.corp.hp.com) DoD#649 ",rec.motorcycles
4677,"mjs>No No No No!! All I am saying is that you don't even need to tell people
mjs>the technique of countersteering, cos they will do it intuitively the first
mjs>time they try to go round a corner.

karr>Are you sure?  Remember that you *can* get around corners without
karr>countersteering.  In fact, my Experienced Rider Course instructors
karr>claimed that they could get on behind a new rider and make the bike
karr>turn to whichever side they wanted just by shifting their weight
karr>around, even when the operator was trying to turn in the opposite
karr>direction.  (I admit I've never actually seen this.)

I've experienced this, back when I was young(er) and (more) foolish...

My first bike used to track extremely true.  Going down the highway,
I would set the throttle tension screw up enough to hold the gas
steady, slide back on the seat and lean against the backrest, riding
without any hands.  If I needed to turn, I'd shift my weight into the
turn, and lo and behold, the bike would turn, sans touching the bars!
Granted, it wouldn't turn very fast, but it proves that you can turn
a bike without countersteering, at least not in terms of the input
to the bar normally associated with countersteering.

As I've said, I know many people who think all you do is lean, and any
input they're giving to the bar is totally unconscious.  Whereas that
may be sufficient to get you down the road under normal circumstances,
possibly for years at a stretch, I can't think of anybody who'd argue
that this is preferable to properly knowing how to manipulate the bar
in a turn, regardless of what you want to call it.

Except maybe for Mr. Sixsmith...  ;^)

Mr. Bill",rec.motorcycles
